trait	fam	size	corr
1297	N_Peak_Force_BLUP	FjPL	160	-0.0130227660172444
1298	N_Peak_Force_BLUP	FjPL	170	-0.0163181722444296
1299	N_Peak_Force_BLUP	FjPL	180	-0.0587224199554818
1300	N_Peak_Force_BLUP	FjPL	190	-0.0404161988936234
1301	N_Peak_Force_BLUP	FjPL	200	-0.0261585293685145
1302	N_Peak_Force_BLUP	FjPL	210	0.0218088457842318
1303	N_Peak_Force_BLUP	FuPi	10	0.0482388916774606
1304	N_Peak_Force_BLUP	FuPi	20	0.18535947321037
1305	N_Peak_Force_BLUP	FuPi	30	0.2286265142658
1306	N_Peak_Force_BLUP	FuPi	40	0.0723265347172381
1307	N_Peak_Force_BLUP	FuPi	50	0.26799459156076
1308	N_Peak_Force_BLUP	FuPi	60	0.258855750572548
1309	N_Peak_Force_BLUP	FuPi	70	0.246433968012609
1310	N_Peak_Force_BLUP	FuPi	80	0.284971627567819
1311	N_Peak_Force_BLUP	FuPi	90	0.339617907234299
1312	N_Peak_Force_BLUP	FuPi	100	0.280064717118813
1313	N_Peak_Force_BLUP	FuPi	110	0.258328963409682
1314	N_Peak_Force_BLUP	FuPi	120	0.189718076408158
1315	N_Peak_Force_BLUP	FuPi	130	0.220872233669905
1316	N_Peak_Force_BLUP	FuPi	140	0.264638370257053
1317	N_Peak_Force_BLUP	FuPi	150	0.131894691181625
1318	N_Peak_Force_BLUP	FuPi	160	0.139751436240914
1319	N_Peak_Force_BLUP	FuPi	170	0.173853211800525
1320	N_Peak_Force_BLUP	FuPi	180	0.152056945778007
1321	N_Peak_Force_BLUP	FuPi	190	0.219460446126383
1322	N_Peak_Force_BLUP	FuPi	200	0.229537394130111
1323	N_Peak_Force_BLUP	FuPi	210	0.235945495243654
1324	N_Peak_Force_BLUP	GaPi	10	0.199968780096395
1325	N_Peak_Force_BLUP	GaPi	20	0.039815269616944
1326	N_Peak_Force_BLUP	GaPi	30	0.191669554152601
1327	N_Peak_Force_BLUP	GaPi	40	0.371417576270957
1328	N_Peak_Force_BLUP	GaPi	50	0.274031147117189
1329	N_Peak_Force_BLUP	GaPi	60	0.321725701309626
1330	N_Peak_Force_BLUP	GaPi	70	0.250318835451187
1331	N_Peak_Force_BLUP	GaPi	80	0.322076638256899
1332	N_Peak_Force_BLUP	GaPi	90	0.325072673409328
1333	N_Peak_Force_BLUP	GaPi	100	0.330783130128275
1334	N_Peak_Force_BLUP	GaPi	110	0.346903285614497
1335	N_Peak_Force_BLUP	GaPi	120	0.336861868096055
1336	N_Peak_Force_BLUP	GaPi	130	0.338772112466535
1337	N_Peak_Force_BLUP	GaPi	140	0.354258618843586
1338	N_Peak_Force_BLUP	GaPi	150	0.291947991463736
1339	N_Peak_Force_BLUP	GaPi	160	0.317508719486386
1340	N_Peak_Force_BLUP	GaPi	170	0.326444313811787
1341	N_Peak_Force_BLUP	GaPi	180	0.338294630550695
1342	N_Peak_Force_BLUP	GaPi	190	0.358327229929229
1343	N_Peak_Force_BLUP	GaPi	200	0.373065145756923
1344	N_Peak_Force_BLUP	GaPi	210	0.380995435911165
1345	N_Peak_Force_BLUP	GaPL	10	-0.262254852354791
1346	N_Peak_Force_BLUP	GaPL	20	0.0869556592904463
1347	N_Peak_Force_BLUP	GaPL	30	0.539649609495751
1348	N_Peak_Force_BLUP	GaPL	40	0.172505728211834
1349	N_Peak_Force_BLUP	GaPL	50	0.527850037900205
1350	N_Peak_Force_BLUP	GaPL	60	0.371122721544357
1351	N_Peak_Force_BLUP	GaPL	70	0.188407162325078
1352	N_Peak_Force_BLUP	GaPL	80	0.604917816223592
1353	N_Peak_Force_BLUP	GaPL	90	0.562301554310814
1354	N_Peak_Force_BLUP	GaPL	100	0.53996387576806
1355	N_Peak_Force_BLUP	GaPL	110	0.577732731774886
1356	N_Peak_Force_BLUP	GaPL	120	0.571761193848843
1357	N_Peak_Force_BLUP	GaPL	130	0.636340046155851
1358	N_Peak_Force_BLUP	GaPL	140	0.527030462845846
1359	N_Peak_Force_BLUP	GaPL	150	0.658469148396642
1360	N_Peak_Force_BLUP	GaPL	160	0.51947313411009
1361	N_Peak_Force_BLUP	GaPL	170	0.465842723159019
1362	N_Peak_Force_BLUP	GaPL	180	0.521188390578881
1363	N_Peak_Force_BLUP	GaPL	190	0.55836999773147
1364	N_Peak_Force_BLUP	GaPL	200	0.505364101898263
1365	N_Peak_Force_BLUP	GaPL	210	0.525082445182584
1366	N_Peak_Force_BLUP	GDFj	10	-0.520035121265414
1367	N_Peak_Force_BLUP	GDFj	20	-0.452453277193215
1368	N_Peak_Force_BLUP	GDFj	30	-0.23148851396899
1369	N_Peak_Force_BLUP	GDFj	40	-0.134465831400164
1370	N_Peak_Force_BLUP	GDFj	50	-0.292889191946859
1371	N_Peak_Force_BLUP	GDFj	60	-0.112830562678802
1372	N_Peak_Force_BLUP	GDFj	70	-0.138350528916691
1373	N_Peak_Force_BLUP	GDFj	80	-0.133072373827014
1374	N_Peak_Force_BLUP	GDFj	90	-0.133170359698709
1375	N_Peak_Force_BLUP	GDFj	100	-0.103309115426862
1376	N_Peak_Force_BLUP	GDFj	110	-0.0304415604110395
1377	N_Peak_Force_BLUP	GDFj	120	-0.00917062727185892
1378	N_Peak_Force_BLUP	GDFj	130	0.0556749683927152
1379	N_Peak_Force_BLUP	GDFj	140	-0.00421487352787958
1380	N_Peak_Force_BLUP	GDFj	150	-0.0323734848202176
1381	N_Peak_Force_BLUP	GDFj	160	0.00495056646888085
1382	N_Peak_Force_BLUP	GDFj	170	0.0345910358851281
1383	N_Peak_Force_BLUP	GDFj	180	0.0781194140816854
1384	N_Peak_Force_BLUP	GDFj	190	-0.0219763036008436
1385	N_Peak_Force_BLUP	GDFj	200	-0.0165436307855621
1386	N_Peak_Force_BLUP	GDFj	210	-0.0243641393050429
1387	PC1	FjDe	10	0.0476716864151595
1388	PC1	FjDe	20	-0.175282073571656
1389	PC1	FjDe	30	0.0341661926464757
1390	PC1	FjDe	40	-0.0608251905692398
1391	PC1	FjDe	50	-0.0533032187024162
1392	PC1	FjDe	60	-0.147602015551428
1393	PC1	FjDe	70	-0.0267500717400112
1394	PC1	FjDe	80	-0.0649396119972925
1395	PC1	FjDe	90	-0.0612226949061391
1396	PC1	FjDe	100	0.00158523445114181
1397	PC1	FjDe	110	0.0539764583820623
1398	PC1	FjDe	120	-0.0153855576941055
1399	PC1	FjDe	130	-0.0315109169180433
1400	PC1	FjDe	140	-0.10948220181569
1401	PC1	FjDe	150	-0.140220840005467
1402	PC1	FjDe	160	-0.0619088419832287
1403	PC1	FjDe	170	-0.134199630621684
1404	PC1	FjDe	180	-0.16508907854107
1405	PC1	FjDe	190	-0.168139983846146
1406	PC1	FjDe	200	-0.156081024834769
1407	PC1	FjDe	210	-0.146193321790219
1408	PC1	FjPL	10	-0.198206728064865
1409	PC1	FjPL	20	-0.115049935484218
1410	PC1	FjPL	30	-0.0343854777035587
1411	PC1	FjPL	40	-0.0194847895888916
1412	PC1	FjPL	50	-0.117102327784562
1413	PC1	FjPL	60	-0.0614640203611344
1414	PC1	FjPL	70	-0.0671476830650428
1415	PC1	FjPL	80	0.0169587460832188
1416	PC1	FjPL	90	0.0702880033076932
1417	PC1	FjPL	100	0.0303620344011785
1418	PC1	FjPL	110	-0.0290800556789759
1419	PC1	FjPL	120	0.0217020838081731
1420	PC1	FjPL	130	0.0258674636259065
1421	PC1	FjPL	140	0.0138492177872564
1422	PC1	FjPL	150	0.00849609894470628
1423	PC1	FjPL	160	0.0211268046573529
1424	PC1	FjPL	170	0.0384514801311733
1425	PC1	FjPL	180	-0.0373171698565835
1426	PC1	FjPL	190	0.0247496909651655
1427	PC1	FjPL	200	0.0479897439512614
1428	PC1	FjPL	210	0.0465537372287363
1429	PC1	FuPi	10	0.108544315548416
1430	PC1	FuPi	20	0.170262531532591
1431	PC1	FuPi	30	0.0564298286098963
1432	PC1	FuPi	40	0.0714927586396684
1433	PC1	FuPi	50	0.239649130305679
1434	PC1	FuPi	60	0.291764143766593
1435	PC1	FuPi	70	0.254160259559517
1436	PC1	FuPi	80	0.266207330171185
1437	PC1	FuPi	90	0.314001227844164
1438	PC1	FuPi	100	0.218875681010503
1439	PC1	FuPi	110	0.185884158740606
1440	PC1	FuPi	120	0.108043925100133
1441	PC1	FuPi	130	0.085016341295263
1442	PC1	FuPi	140	0.0671306772984107
1443	PC1	FuPi	150	0.114327187145339
1444	PC1	FuPi	160	0.138560433441444
1445	PC1	FuPi	170	0.0793307543378092
1446	PC1	FuPi	180	0.137994622111847
1447	PC1	FuPi	190	0.130712433307296
1448	PC1	FuPi	200	0.175500860513259
1449	PC1	FuPi	210	0.176629054215863
1450	PC1	GaPi	10	-0.013069114292972
1451	PC1	GaPi	20	0.231051126914217
1452	PC1	GaPi	30	0.431196064612961
1453	PC1	GaPi	40	0.370549624482138
1454	PC1	GaPi	50	0.237709050406311
1455	PC1	GaPi	60	0.209956361402422
1456	PC1	GaPi	70	0.242846534471858
1457	PC1	GaPi	80	0.306177916432705
1458	PC1	GaPi	90	0.250496138920546
1459	PC1	GaPi	100	0.351141932243493
1460	PC1	GaPi	110	0.350464273728753
1461	PC1	GaPi	120	0.36904199847843
1462	PC1	GaPi	130	0.3551877092478
1463	PC1	GaPi	140	0.363592366359632
1464	PC1	GaPi	150	0.355701401425052
1465	PC1	GaPi	160	0.303543292210247
1466	PC1	GaPi	170	0.380030531052026
1467	PC1	GaPi	180	0.402824716777824
1468	PC1	GaPi	190	0.435102289919237
1469	PC1	GaPi	200	0.426760061832859
1470	PC1	GaPi	210	0.40667807445458
1471	PC1	GaPL	10	0.433806200076983
1472	PC1	GaPL	20	0.0542049306362533
1473	PC1	GaPL	30	0.00334172541302457
1474	PC1	GaPL	40	0.22123267395362
1475	PC1	GaPL	50	0.350742997135572
1476	PC1	GaPL	60	0.277494006094873
1477	PC1	GaPL	70	0.299428159598635
1478	PC1	GaPL	80	0.657599509752309
1479	PC1	GaPL	90	0.626200841969227
1480	PC1	GaPL	100	0.685375394433852
1481	PC1	GaPL	110	0.764818126506081
1482	PC1	GaPL	120	0.708406408537668
1483	PC1	GaPL	130	0.769457779285388
1484	PC1	GaPL	140	0.805443566918006
1485	PC1	GaPL	150	0.676391739260887
1486	PC1	GaPL	160	0.698740952256167
1487	PC1	GaPL	170	0.669688583000591
1488	PC1	GaPL	180	0.716839136044974
1489	PC1	GaPL	190	0.704676362950529
1490	PC1	GaPL	200	0.717944960751863
1491	PC1	GaPL	210	0.668226033381867
1492	PC1	GDFj	10	0.1570662428163
1493	PC1	GDFj	20	-0.153859051235395
1494	PC1	GDFj	30	-0.176946955762769
1495	PC1	GDFj	40	-0.263352072441431
1496	PC1	GDFj	50	-0.139547554339939
1497	PC1	GDFj	60	-0.128100582627775
1498	PC1	GDFj	70	-0.089024944069974
1499	PC1	GDFj	80	-0.13808206789695
1500	PC1	GDFj	90	-0.160643067628551
1501	PC1	GDFj	100	-0.123369405507894
1502	PC1	GDFj	110	-0.0385391200420246
1503	PC1	GDFj	120	-0.0677859108311647
1504	PC1	GDFj	130	-0.102278914404368
1505	PC1	GDFj	140	-0.00380747343839816
1506	PC1	GDFj	150	-0.0726481145629145
1507	PC1	GDFj	160	-0.00288664058751894
1508	PC1	GDFj	170	-0.134311828825265
1509	PC1	GDFj	180	-0.118289286356061
1510	PC1	GDFj	190	-0.123863532872469
1511	PC1	GDFj	200	-0.152899613412211
1512	PC1	GDFj	210	-0.145156437590241
1513	PC2	FjDe	10	-0.0268154093728049
1514	PC2	FjDe	20	-0.174424514387297
1515	PC2	FjDe	30	0.261644370381822
1516	PC2	FjDe	40	0.119072317347288
1517	PC2	FjDe	50	0.158289141796034
1518	PC2	FjDe	60	0.232380073619361
1519	PC2	FjDe	70	0.2289537799074
1520	PC2	FjDe	80	0.234879259117976
1521	PC2	FjDe	90	0.256894058961673
1522	PC2	FjDe	100	0.273373795084952
1523	PC2	FjDe	110	0.253592163802785
1524	PC2	FjDe	120	0.3021452823178
1525	PC2	FjDe	130	0.322908818158636
1526	PC2	FjDe	140	0.295513362147839
1527	PC2	FjDe	150	0.262429170674243
1528	PC2	FjDe	160	0.23618552322527
1529	PC2	FjDe	170	0.26621739716576
1530	PC2	FjDe	180	0.283653037761226
1531	PC2	FjDe	190	0.304227012652103
1532	PC2	FjDe	200	0.312545452148782
1533	PC2	FjDe	210	0.300531623728552
1534	PC2	FjPL	10	0.0145573080565406
1535	PC2	FjPL	20	-0.0163754202830068
1536	PC2	FjPL	30	-0.0178664747866906
1537	PC2	FjPL	40	0.0738924999113501
1538	PC2	FjPL	50	-0.0919601217747074
1539	PC2	FjPL	60	-0.00649909876426447
1540	PC2	FjPL	70	0.0549388047976862
1541	PC2	FjPL	80	0.0666255693371386
1542	PC2	FjPL	90	0.00865060678263465
1543	PC2	FjPL	100	0.0437129919507176
1544	PC2	FjPL	110	0.0140015348180884
1545	PC2	FjPL	120	-0.0147181358295083
1546	PC2	FjPL	130	-0.0120656498991377
1547	PC2	FjPL	140	-0.0223480138621213
1548	PC2	FjPL	150	-0.00967805058383744
1549	PC2	FjPL	160	-0.0479336086721797
1550	PC2	FjPL	170	-0.0330306011267425
1551	PC2	FjPL	180	-0.0503000316729664
1552	PC2	FjPL	190	-0.039744753710998
1553	PC2	FjPL	200	-0.00620522744166278
1554	PC2	FjPL	210	-0.0471953198030395
1555	PC2	FuPi	10	-0.0240884612157488
1556	PC2	FuPi	20	0.0599352104995008
1557	PC2	FuPi	30	0.265215683105929
1558	PC2	FuPi	40	0.293243055844466
1559	PC2	FuPi	50	0.227996711142945
1560	PC2	FuPi	60	0.153164536715127
1561	PC2	FuPi	70	0.101770363675079
1562	PC2	FuPi	80	0.0946828735927993
1563	PC2	FuPi	90	0.0862458715578794
1564	PC2	FuPi	100	0.134063608747229
1565	PC2	FuPi	110	0.143386329640996
1566	PC2	FuPi	120	0.130468588820496
1567	PC2	FuPi	130	0.142772785959435
1568	PC2	FuPi	140	0.145936541267119
1569	PC2	FuPi	150	0.194941727646802
1570	PC2	FuPi	160	0.125872558555619
1571	PC2	FuPi	170	0.112298677759447
1572	PC2	FuPi	180	0.165779501168974
1573	PC2	FuPi	190	0.168322064075127
1574	PC2	FuPi	200	0.179044289476163
1575	PC2	FuPi	210	0.167498076926668
1576	PC2	GaPi	10	-0.185637924096923
1577	PC2	GaPi	20	0.357399801519838
1578	PC2	GaPi	30	0.255328620870985
1579	PC2	GaPi	40	0.150336186165173
1580	PC2	GaPi	50	0.219964879721457
1581	PC2	GaPi	60	0.30676971371704
1582	PC2	GaPi	70	0.305529718488316
1583	PC2	GaPi	80	0.297295609033187
1584	PC2	GaPi	90	0.262942518881991
1585	PC2	GaPi	100	0.257008196163376
1586	PC2	GaPi	110	0.268369537639788
1587	PC2	GaPi	120	0.191173965729094
1588	PC2	GaPi	130	0.180642355870812
1589	PC2	GaPi	140	0.210260855097225
1590	PC2	GaPi	150	0.19560902228457
1591	PC2	GaPi	160	0.222693701523403
1592	PC2	GaPi	170	0.152272389471329
1593	PC2	GaPi	180	0.140116923547242
1594	PC2	GaPi	190	0.145619951249488
1595	PC2	GaPi	200	0.154446727619274
1596	PC2	GaPi	210	0.138287258503591
1597	PC2	GaPL	10	0.584993882015469
1598	PC2	GaPL	20	0.116409186609639
1599	PC2	GaPL	30	0.0971117286571647
1600	PC2	GaPL	40	0.303033738022412
1601	PC2	GaPL	50	0.454561418739298
1602	PC2	GaPL	60	0.359074143203999
1603	PC2	GaPL	70	0.37166807179345
1604	PC2	GaPL	80	0.398340768973811
1605	PC2	GaPL	90	0.30929356136119
1606	PC2	GaPL	100	0.323973685084785
1607	PC2	GaPL	110	0.428145316820066
1608	PC2	GaPL	120	0.417954368902292
1609	PC2	GaPL	130	0.372665830378659
1610	PC2	GaPL	140	0.22052697910149
1611	PC2	GaPL	150	0.266524313071846
1612	PC2	GaPL	160	0.300683111171556
1613	PC2	GaPL	170	0.232320587322795
1614	PC2	GaPL	180	0.238975445228016
1615	PC2	GaPL	190	0.203743348360622
1616	PC2	GaPL	200	0.284646638833363
1617	PC2	GaPL	210	0.274358172902992
1618	PC2	GDFj	10	-0.218012774026317
1619	PC2	GDFj	20	-0.111676859343861
1620	PC2	GDFj	30	0.0590028609657871
1621	PC2	GDFj	40	0.123961916411456
1622	PC2	GDFj	50	-0.012722491303282
1623	PC2	GDFj	60	-0.0182986939211106
1624	PC2	GDFj	70	0.00537917091388319
1625	PC2	GDFj	80	-0.00921909858738416
1626	PC2	GDFj	90	0.0422456060468252
1627	PC2	GDFj	100	0.0917636222211354
1628	PC2	GDFj	110	0.0685405579748357
1629	PC2	GDFj	120	0.0931909474795364
1630	PC2	GDFj	130	0.0758082226339806
1631	PC2	GDFj	140	0.0800361355787897
1632	PC2	GDFj	150	0.131475826436075
1633	PC2	GDFj	160	0.0927997023529371
1634	PC2	GDFj	170	0.0211860796038703
1635	PC2	GDFj	180	0.0279797878479263
1636	PC2	GDFj	190	0.0218694825291362
1637	PC2	GDFj	200	0.0426631103143244
1638	PC2	GDFj	210	0.0844383443245303
1639	Young_Module_BLUP	FjDe	10	-0.110001916801717
1640	Young_Module_BLUP	FjDe	20	0.227493201096221
1641	Young_Module_BLUP	FjDe	30	-0.167136754308324
1642	Young_Module_BLUP	FjDe	40	-0.234295145442272
1643	Young_Module_BLUP	FjDe	50	0.0560171286211248
1644	Young_Module_BLUP	FjDe	60	-0.0227530721553983
1645	Young_Module_BLUP	FjDe	70	0.0275313459103324
1646	Young_Module_BLUP	FjDe	80	0.0371631908430843
1647	Young_Module_BLUP	FjDe	90	0.0258894469012512
1648	Young_Module_BLUP	FjDe	100	0.129002432840831
1649	Young_Module_BLUP	FjDe	110	0.157864302646594
1650	Young_Module_BLUP	FjDe	120	0.147188822804674
1651	Young_Module_BLUP	FjDe	130	0.161558545423919
1652	Young_Module_BLUP	FjDe	140	0.117307444339143
1653	Young_Module_BLUP	FjDe	150	0.0928139973907942
1654	Young_Module_BLUP	FjDe	160	0.0785420862508354
1655	Young_Module_BLUP	FjDe	170	0.0550857933990265
1656	Young_Module_BLUP	FjDe	180	0.106876539510898
1657	Young_Module_BLUP	FjDe	190	0.0466458828692849
1658	Young_Module_BLUP	FjDe	200	0.0401981991903987
1659	Young_Module_BLUP	FjDe	210	0.028981994597894
1660	Young_Module_BLUP	FjPL	10	-0.199391742394451
1661	Young_Module_BLUP	FjPL	20	-0.195474165985826
1662	Young_Module_BLUP	FjPL	30	-0.196302216593381
1663	Young_Module_BLUP	FjPL	40	-0.17100649161601
1664	Young_Module_BLUP	FjPL	50	-0.186949799406626
1665	Young_Module_BLUP	FjPL	60	-0.258286277966389
1666	Young_Module_BLUP	FjPL	70	-0.166537541786434
1667	Young_Module_BLUP	FjPL	80	-0.101287774000911
1668	Young_Module_BLUP	FjPL	90	0.0256941820636617
1669	Young_Module_BLUP	FjPL	100	-0.0379521037703516
1670	Young_Module_BLUP	FjPL	110	-0.100635948451119
1671	Young_Module_BLUP	FjPL	120	0.00310905847737363
1672	Young_Module_BLUP	FjPL	130	-0.0219371556667994
1673	Young_Module_BLUP	FjPL	140	-0.0217882587314396
1674	Young_Module_BLUP	FjPL	150	-0.0850095332966397
1675	Young_Module_BLUP	FjPL	160	-0.061184995146145
1676	Young_Module_BLUP	FjPL	170	-0.115015952645223
1677	Young_Module_BLUP	FjPL	180	-0.100569959330053
1678	Young_Module_BLUP	FjPL	190	-0.0780580830203814
1679	Young_Module_BLUP	FjPL	200	-0.0475362836288821
1680	Young_Module_BLUP	FjPL	210	-0.033041787446305
1681	Young_Module_BLUP	FuPi	10	0.0443658998284217
1682	Young_Module_BLUP	FuPi	20	0.217993737071287
1683	Young_Module_BLUP	FuPi	30	0.264524469087387
1684	Young_Module_BLUP	FuPi	40	0.0222318761762582
1685	Young_Module_BLUP	FuPi	50	0.17227625984585
1686	Young_Module_BLUP	FuPi	60	0.18037966479856
1687	Young_Module_BLUP	FuPi	70	0.24840508007716
1688	Young_Module_BLUP	FuPi	80	0.108828910441135
1689	Young_Module_BLUP	FuPi	90	0.197606898108429
1690	Young_Module_BLUP	FuPi	100	0.137023498143704
1691	Young_Module_BLUP	FuPi	110	0.180984446910541
1692	Young_Module_BLUP	FuPi	120	0.15558232921224
1693	Young_Module_BLUP	FuPi	130	0.131021606804048
1694	Young_Module_BLUP	FuPi	140	0.195443700040623
1695	Young_Module_BLUP	FuPi	150	0.174504921343467
1696	Young_Module_BLUP	FuPi	160	0.216276357533895
1697	Young_Module_BLUP	FuPi	170	0.201859467121512
1698	Young_Module_BLUP	FuPi	180	0.20241868092019
1699	Young_Module_BLUP	FuPi	190	0.234727443589887
1700	Young_Module_BLUP	FuPi	200	0.266591431893246
1701	Young_Module_BLUP	FuPi	210	0.281718905111847
1702	Young_Module_BLUP	GaPi	10	0.0139595804640288
1703	Young_Module_BLUP	GaPi	20	0.157679170585211
1704	Young_Module_BLUP	GaPi	30	0.0336658829118191
1705	Young_Module_BLUP	GaPi	40	-0.10637882937459
1706	Young_Module_BLUP	GaPi	50	-0.0566146648864758
1707	Young_Module_BLUP	GaPi	60	-0.00732028852133084
1708	Young_Module_BLUP	GaPi	70	0.0796103165755198
1709	Young_Module_BLUP	GaPi	80	-0.0107574269797522
1710	Young_Module_BLUP	GaPi	90	-0.00670594861663882
1711	Young_Module_BLUP	GaPi	100	0.10465189830802
1712	Young_Module_BLUP	GaPi	110	0.135280361165774
1713	Young_Module_BLUP	GaPi	120	0.156291357194747
1714	Young_Module_BLUP	GaPi	130	0.111564100116416
1715	Young_Module_BLUP	GaPi	140	0.289273380405798
1716	Young_Module_BLUP	GaPi	150	0.194727361770842
1717	Young_Module_BLUP	GaPi	160	0.219050171482271
1718	Young_Module_BLUP	GaPi	170	0.201953231004882
1719	Young_Module_BLUP	GaPi	180	0.133747111268747
1720	Young_Module_BLUP	GaPi	190	0.163625124024176
1721	Young_Module_BLUP	GaPi	200	0.146124218552167
1722	Young_Module_BLUP	GaPi	210	0.121789941286466
1723	Young_Module_BLUP	GaPL	10	-0.303831465967044
1724	Young_Module_BLUP	GaPL	20	-0.201833933453462
1725	Young_Module_BLUP	GaPL	30	-0.309891010219396
1726	Young_Module_BLUP	GaPL	40	-0.0244294328256424
1727	Young_Module_BLUP	GaPL	50	0.110670708541529
1728	Young_Module_BLUP	GaPL	60	-0.0440802826432429
1729	Young_Module_BLUP	GaPL	70	0.0177991216067568
1730	Young_Module_BLUP	GaPL	80	0.33426671610394
1731	Young_Module_BLUP	GaPL	90	0.442147077164619
1732	Young_Module_BLUP	GaPL	100	0.541623999786423
1733	Young_Module_BLUP	GaPL	110	0.540915505508378
1734	Young_Module_BLUP	GaPL	120	0.587266922470046
1735	Young_Module_BLUP	GaPL	130	0.610405632187279
1736	Young_Module_BLUP	GaPL	140	0.602593797931462
1737	Young_Module_BLUP	GaPL	150	0.520961495350799
1738	Young_Module_BLUP	GaPL	160	0.593075391633616
1739	Young_Module_BLUP	GaPL	170	0.48510712685522
1740	Young_Module_BLUP	GaPL	180	0.523029858756355
1741	Young_Module_BLUP	GaPL	190	0.545934976486471
1742	Young_Module_BLUP	GaPL	200	0.551071121949577
1743	Young_Module_BLUP	GaPL	210	0.475321361756153
1744	Young_Module_BLUP	GDFj	10	0.218660031603713
1745	Young_Module_BLUP	GDFj	20	0.0178468374971206
1746	Young_Module_BLUP	GDFj	30	0.0912339937107072
1747	Young_Module_BLUP	GDFj	40	-0.0685931581599753
1748	Young_Module_BLUP	GDFj	50	0.112251147915341
1749	Young_Module_BLUP	GDFj	60	0.290223833434451
1750	Young_Module_BLUP	GDFj	70	0.287364940847438
1751	Young_Module_BLUP	GDFj	80	0.393554581761518
1752	Young_Module_BLUP	GDFj	90	0.324972647506738
1753	Young_Module_BLUP	GDFj	100	0.317457420680862
1754	Young_Module_BLUP	GDFj	110	0.34008708687303
1755	Young_Module_BLUP	GDFj	120	0.352024839803106
1756	Young_Module_BLUP	GDFj	130	0.36472796834764
1757	Young_Module_BLUP	GDFj	140	0.319210630852037
1758	Young_Module_BLUP	GDFj	150	0.37988305758813
1759	Young_Module_BLUP	GDFj	160	0.329620953941838
1760	Young_Module_BLUP	GDFj	170	0.238744446961962
1761	Young_Module_BLUP	GDFj	180	0.379849271972185
1762	Young_Module_BLUP	GDFj	190	0.390737693231826
1763	Young_Module_BLUP	GDFj	200	0.367368219676599
1764	Young_Module_BLUP	GDFj	210	0.335098428215521
